gid,boro_ct201,total_population,MRR2010,MRR20pctthreshold,strategy_code,race_total,race_white,race_black,race_native_american,race_asian,race_hawaiian,race_other,race_hispanic,language_total_pop,Total 5+,Speak only English,Speak a Language Other than English at Home,Spanish,French (incl. Cajun),Haitian,Italian,Portuguese,German,"Yiddish, Pennsylvania Dutch or other West Germanic languages",Greek,Russian,Polish,Serbo-Croatian,Ukrainian or other Slavic languages,Armenian,"Persian (incl. Farsi, Dari)",Gujarati,Hindi,Urdu,Punjabi,Bengali,"Nepali, Marathi, or other Indic languages",Other Indo-European languages,Telugu,Tamil,"Malayalam, Kannada, or other Dravidian languages","Chinese (incl. Mandarin, Cantonese)",Japanese,Korean,Hmong,Vietnamese,Khmer,"Thai, Lao, or other Tai-Kadai languages",Other languages of Asia,Tagalog (incl. Filipino),"Ilocano, Samoan, Hawaiian, or other Austronesian languages",Arabic,Hebrew,"Amharic, Somali, or other Afro-Asiatic languages","Yoruba, Twi, Igbo, or other languages of Western Africa","Swahili or other languages of Central, Eastern, and Southern Africa",Navajo,Other Native languages of North America,Other and unspecified languages,foreign_born_total,foreign_born_native,foreign_born_foreign,own_vs_rent_total,own_vs_rent_owner,own_vs_rent_rent,hosehold_size_total,household_size_owner_occupied,household_size_renter_occupied,internet_total,internet_subscription,internet_no_subscription,internet_no_access,age_total,age_less_5,age_6_15,age_16_64,age_64_over,median_income,pc_below_poverty,income_houses_total,homes_below_poverty,english_total_households,english_english,english_spanish,english_european,english_asian,english_other,bilingual,Geographic Area Name,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a vision difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 18 to 64 years,Estimate!!Total!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 18 to 64 years,hearing_difficulty,vision_difficulty,cognative_difficulty,ambulatory_difficulty,self_care_difficulty,independent_living_difficulty,resp_2010,CRRALL,CRRINT,DRRALL,DRRINT,HISTORIC_RESP_RATE,county,boro_number,diff_2020_2010
36005042300,2042300,4500,67.6,1,1,4500,629,377,0,440,0,45,2999,4658,4260,1390,4165,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,315,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,2833,1667,1368,68,1300,3.28,5.96,3.14,1368,1048,33,287,4500,303,757,3434,440,37461,32.7,1368,447.336,1368,1052,244,72,0,0,709,"Census Tract 423, Bronx County, New York",2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,63.2,52,44.1,0.1,0.1,59,5,2,11.2
36005042500,2042500,6264,70.9,1,1,6264,450,669,0,448,0,0,4629,5940,5605,1030,6205,4985,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,315,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264,3680,2584,2130,56,2074,2.94,-,2.99,2130,1506,237,387,6264,489,1021,5034,306,33553,42.1,2130,896.73,2130,1536,500,62,11,21,1113,"Census Tract 425, Bronx County, New York",4238,4238,4238,4238,4238,4238,4238,4238,4238,4238,4238,4238,64.4,49.8,42.6,0,0,60,5,2,14.6
36005042901,2042901,4046,70.3,1,1,4046,504,206,0,998,0,33,2271,4123,3795,940,4300,2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,30,0,0,0,4046,1815,2231,1240,84,1156,3.26,4.61,3.17,1240,883,77,280,4046,359,661,2956,356,36250,38.9,1240,482.36,1240,877,260,87,0,16,589,"Census Tract 429.01, Bronx County, New York",2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,64.8,54.2,46.5,0,0,59.9762,5,2,10.6
36005044200,2044200,3760,58.4,1,2,3760,45,2619,0,0,0,0,1086,3642,3455,2640,940,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,35,3760,2517,1243,1318,434,884,2.84,3.05,2.73,1318,932,136,250,3760,366,383,2827,363,51389,33.5,1318,441.53,1318,1268,50,0,0,0,392,"Census Tract 442, Bronx County, New York",2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,49.1,37.7,22.3,0.1,0.1,46,5,2,11.4
36005045102,2045102,1765,72.2,1,2,1765,1345,114,0,28,0,0,238,1637,1610,1225,315,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765,1333,432,838,348,490,2.1,2.63,1.72,838,655,12,171,1765,77,164,1279,359,68915,13.8,838,115.644,838,789,17,32,0,0,156,"Census Tract 451.02, Bronx County, New York",1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,65.3,50.3,28.5,0.4,0.2,61,5,2,15
36005034500,2034500,3357,71.9,1,0,3357,1690,266,0,193,0,0,1158,3591,3340,1790,1925,755,50,0,0,0,0,0,0,460,0,0,55,0,0,0,0,380,0,0,0,85,0,0,0,45,0,25,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,3357,2322,1035,1366,634,732,2.35,2.34,2.35,1366,1075,41,250,3357,193,385,2093,846,75000,18.8,1366,256.808,1366,1199,61,87,19,0,449,"Census Tract 345, Bronx County, New York",1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,65.2,53.1,46,0.4,0.1,63,5,2,12.1
36005035600,2035600,2143,61.6,1,0,2143,57,1318,0,166,0,16,502,2400,2300,1660,660,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,35,0,0,0,0,2143,1186,957,711,490,221,2.99,3.32,2.26,711,600,10,101,2143,86,192,1481,464,68904,9.9,711,70.389,711,701,0,10,0,0,217,"Census Tract 356, Bronx County, New York",1337,1337,1337,1337,1337,1337,1337,1337,1337,1337,1337,1337,54.8,42.9,36.8,0.3,0,49,5,2,11.9
36005035900,2035900,1975,74.6,0,3,1975,0,386,0,47,0,0,1542,2234,2135,715,1930,1720,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1975,1377,598,710,28,682,2.78,4.86,2.7,710,523,22,165,1975,75,376,1408,311,25490,48.6,710,345.06,710,583,127,0,0,0,408,"Census Tract 359, Bronx County, New York",1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,72,50.8,31.6,0.4,0.1,68,5,2,21.2
36005036800,2036800,1988,58.3,1,2,1988,36,1467,0,0,0,12,473,2152,2000,1355,700,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,1988,1245,743,600,254,346,2.99,3.19,2.84,600,417,16,167,1988,116,247,1525,245,47333,29.3,600,175.8,600,584,16,0,0,0,203,"Census Tract 368, Bronx County, New York",1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,52.7,40.9,24.4,0.4,0.1,50,5,2,11.8
36005006400,2006400,3612,62.8,1,3,3612,162,1284,0,101,0,26,1904,3309,3065,1440,2205,1910,80,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,3612,1995,1617,1337,265,1072,2.7,3.74,2.45,1337,826,110,401,3612,296,527,2412,598,34604,40.5,1337,541.485,1337,1146,154,37,0,0,575,"Census Tract 64, Bronx County, New York",2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,55.8,37.2,23.2,0.1,0,53,5,2,18.6
36005007800,2007800,7025,66.6,1,3,7025,126,1753,0,540,0,89,4478,7035,6440,1855,6395,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,7025,4169,2856,2117,392,1725,3.31,3.9,3.17,2117,1642,140,335,7025,542,984,5110,782,44144,34.5,2117,730.365,2117,1610,450,0,17,40,1161,"Census Tract 78, Bronx County, New York",4371,4371,4371,4371,4371,4371,4371,4371,4371,4371,4371,4371,60.5,45.2,29.1,0.3,0.1,54,5,2,15.3
36005008500,2008500,5972,72.7,1,3,5972,56,1577,0,8,0,34,4268,6587,6145,1265,6920,6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,5972,3826,2146,1933,311,1622,2.69,2.98,2.63,1933,1401,33,499,5972,408,999,4545,466,30158,42.5,1933,821.525,1933,1505,420,0,0,8,944,"Census Tract 85, Bronx County, New York",3849,3849,3849,3849,3849,3849,3849,3849,3849,3849,3849,3849,63.8,49.3,29.4,0.3,0.1,61,5,2,14.5
36005013100,2013100,5076,69.1,1,3,5076,87,1697,0,8,0,18,3237,5240,4690,1770,4080,3370,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,5076,3177,1899,1668,228,1440,3,3.33,2.95,1668,1211,64,393,5076,576,752,3675,422,31250,41.1,1668,685.548,1668,1301,345,0,0,22,797,"Census Tract 131, Bronx County, New York",3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,62.3,46.5,27.8,0.5,0.1,58,5,2,15.8
36005016400,2016400,993,70.5,1,2,993,671,24,0,0,0,0,298,1031,0,645,340,200,0,0,120,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,870,123,433,258,175,2.26,2.31,2.19,433,331,13,89,993,69,54,664,248,78646,12.9,433,55.857,433,397,16,20,0,0,144,"Census Tract 164, Bronx County, New York",582,582,582,582,582,582,582,582,582,582,582,582,63.5,44.9,24.6,0.4,0.2,56,5,2,18.6
36005018400,2018400,4018,62.6,1,2,4018,1990,41,0,52,19,7,1909,3780,3650,2300,1755,1105,0,0,550,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4018,3422,596,1554,691,863,2.59,2.97,2.28,1554,1297,34,223,4018,194,505,2990,568,66389,26.8,1554,416.472,1554,1460,67,27,0,0,601,"Census Tract 184, Bronx County, New York",2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,57.2,45.2,27.6,0.4,0.1,52,5,2,12
36005019300,2019300,5942,77.1,0,1,5942,41,1940,26,86,0,37,3812,5853,5230,1975,4805,4635,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,5942,3882,2060,2159,0,2159,2.75,-,2.75,2159,1129,316,714,5942,571,924,4512,472,22750,51.9,2159,1120.521,2159,1734,365,60,0,0,907,"Census Tract 193, Bronx County, New York",3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,74.7,52.5,42,0.1,0,65.2992,5,2,22.2
36005021302,2021302,6040,73.1,0,3,6040,28,2594,0,41,0,0,3377,6337,5750,1830,6040,4640,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,0,6040,3254,2786,2017,41,1976,2.99,2,3.01,2017,1419,109,489,6040,532,870,4606,489,30220,39.9,2017,804.783,2017,1574,412,0,13,18,1092,"Census Tract 213.02, Bronx County, New York",3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,68.9,55.5,31.9,0.4,0.2,63,5,2,13.4
36005021602,2021602,5635,74.4,0,0,5635,68,1958,56,1096,0,0,2207,5617,5330,2310,4295,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,0,0,0,0,0,90,0,0,0,0,0,0,0,50,0,0,0,70,360,0,0,0,0,5635,3848,1787,2429,411,2018,2.32,2.81,2.22,2429,2063,57,309,5635,288,639,4238,803,49750,23,2429,558.67,2429,2215,80,87,15,32,1140,"Census Tract 216.02, Bronx County, New York",3721,3721,3721,3721,3721,3721,3721,3721,3721,3721,3721,3721,71.5,59.9,51.1,0.2,0.1,65,5,2,11.6
36005021900,2021900,1045,72.7,1,3,1045,19,44,6,10,0,0,966,1118,1045,65,1530,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,427,618,398,0,398,2.63,-,2.63,398,244,10,144,1045,82,133,814,87,21686,59.2,398,235.616,398,216,182,0,0,0,157,"Census Tract 219, Bronx County, New York",737,737,737,737,737,737,737,737,737,737,737,737,75.8,57.8,33.7,0,0,68,5,2,18
36005037200,2037200,2279,60.6,1,2,2279,25,1216,0,50,0,76,855,2083,1985,1270,845,585,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,80,2279,1161,1118,766,239,527,2.94,3.85,2.52,766,615,31,120,2279,97,296,1689,317,44500,20.2,766,154.732,766,721,21,24,0,0,292,"Census Tract 372, Bronx County, New York",1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,55.6,45,29.3,0.1,0,49,5,2,10.6
36005039902,2039902,5346,72,1,1,5346,269,812,41,0,31,0,4145,5375,4845,1125,5690,5050,220,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,5346,2926,2420,1768,9,1759,3.01,2.89,3.01,1768,1307,166,295,5346,643,678,4026,373,33075,44.6,1768,788.528,1768,1167,520,61,0,20,907,"Census Tract 399.02, Bronx County, New York",3468,3468,3468,3468,3468,3468,3468,3468,3468,3468,3468,3468,66.8,50.9,42.5,0.2,0.1,65,5,2,15.9
36005042600,2042600,6477,59.4,1,0,6477,398,5096,0,570,0,0,413,6942,6645,5175,1815,775,0,235,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,130,6477,2903,3574,2011,1254,757,3.21,3.42,2.87,2011,1730,91,190,6477,198,683,5109,823,83452,11.1,2011,223.221,2011,2011,0,0,0,0,705,"Census Tract 426, Bronx County, New York",4605,4605,4605,4605,4605,4605,4605,4605,4605,4605,4605,4605,54.3,39.6,34.5,0.2,0,48,5,2,14.7
36005045800,2045800,5605,76.3,0,3,5605,20,1822,0,62,0,27,3514,5506,5115,2280,3670,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5605,4520,1085,2034,0,2034,2.76,-,2.76,2034,1486,47,501,5605,394,1060,4100,548,24341,51.2,2034,1041.408,2034,1630,396,8,0,0,847,"Census Tract 458, Bronx County, New York",3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,74.8,54.5,28.9,0.3,0,67,5,2,20.3
36005046000,2046000,3190,64.9,1,2,3190,85,2033,5,28,0,0,1010,3073,2780,1900,1025,755,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,55,3190,2509,681,1069,193,876,2.75,2.79,2.74,1069,622,88,359,3190,360,419,2245,378,30938,44.7,1069,477.843,1069,955,114,0,0,0,309,"Census Tract 460, Bronx County, New York",1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,59.4,44.9,27.1,0.1,0.1,54,5,2,14.5
36005023900,2023900,7684,71.1,1,3,7684,0,1688,0,77,0,0,5606,7547,6855,1425,8430,7765,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,380,0,0,0,0,7684,4071,3613,2510,41,2469,3.03,4.49,3,2510,1719,102,689,7684,916,1118,5789,552,23734,51.6,2510,1295.16,2510,1788,683,0,0,39,1204,"Census Tract 239, Bronx County, New York",4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,66.7,48.6,30.3,0.3,0.2,61,5,2,18.1
36005024100,2024100,6635,70.9,1,3,6635,191,1809,0,28,0,0,4584,6378,5770,1095,6645,5540,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,135,565,0,0,0,0,6635,3854,2781,1958,65,1893,3.29,4.98,3.23,1958,1509,34,415,6635,585,986,5087,472,37672,37,1958,724.46,1958,1487,413,19,0,39,1116,"Census Tract 241, Bronx County, New York",4266,4266,4266,4266,4266,4266,4266,4266,4266,4266,4266,4266,64.4,47.8,28.8,0.2,0.1,61,5,2,16.6
36005026601,2026601,3352,72.9,1,2,3352,1133,128,0,211,0,15,1834,3377,3230,1565,1915,1250,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,200,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352,2868,484,1386,369,1017,2.42,2.45,2.41,1386,1064,133,189,3352,186,437,2417,550,53000,19.9,1386,275.814,1386,1301,43,34,8,0,576,"Census Tract 266.01, Bronx County, New York",2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,68.5,53.2,28.9,0.2,0.2,66,5,2,15.3
36005028700,2028700,3000,70.9,1,1,3000,848,283,0,158,0,0,1699,3332,3070,1115,2630,2080,0,0,70,0,0,0,105,35,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1613,1387,1242,287,955,2.41,2.54,2.37,1242,990,51,201,3000,187,286,2110,539,55250,22.1,1242,274.482,1242,1051,135,7,49,0,695,"Census Tract 287, Bronx County, New York",1931,1931,1931,1931,1931,1931,1931,1931,1931,1931,1931,1931,65.2,54.4,47.3,0.4,0.1,61,5,2,10.8
36005028800,2028800,3288,70.3,1,0,3288,2078,256,0,363,0,0,591,3274,2950,1805,1375,415,0,0,390,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288,2423,865,1133,623,510,2.89,3.23,2.48,1133,926,27,180,3288,301,239,2346,524,85893,20.7,1133,234.531,1133,1003,22,70,38,0,509,"Census Tract 288, Bronx County, New York",2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,64.7,51.3,41.8,0.1,0.1,59,5,2,13.4
36005035100,2035100,3766,75,0,0,3766,2155,267,0,191,0,0,1084,3628,3355,2320,1065,670,55,0,45,0,0,0,0,120,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,3766,3044,722,1169,581,588,2.3,2.6,2.01,1169,910,93,166,3766,195,259,2971,445,86563,17,1169,198.73,1169,1105,44,0,20,0,429,"Census Tract 351, Bronx County, New York",2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,68.2,59.8,54.5,0.6,0.5,66,5,2,8.4
36005036700,2036700,2440,70.2,1,3,2440,43,636,0,79,0,3,1665,2592,2340,915,1830,1735,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,2440,1797,643,619,121,498,3.1,3.85,2.92,619,417,15,187,2440,241,478,1775,162,30893,44.2,619,273.598,619,527,79,13,0,0,334,"Census Tract 367, Bronx County, New York",1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,61.7,39.7,26.7,0.3,0.1,58,5,2,22
36005039901,2039901,5615,72.8,1,3,5615,119,973,0,234,0,61,4228,5983,5575,1015,6590,5700,150,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,180,120,0,0,0,0,0,0,0,360,0,0,0,0,5615,3098,2517,1705,27,1678,3.29,4.89,3.26,1705,1262,117,326,5615,423,780,4230,584,25637,48.4,1705,825.22,1705,1192,453,35,7,18,823,"Census Tract 399.01, Bronx County, New York",3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,66.3,50.8,31.1,0.6,0.2,63,5,2,15.5
36005038100,2038100,6909,71.7,1,3,6909,46,1463,0,0,0,130,5068,7175,6625,2080,6630,5895,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,460,0,0,0,0,6909,3759,3150,2289,181,2108,2.99,3.54,2.94,2289,1549,77,663,6909,598,1061,5075,567,35463,42.4,2289,970.536,2289,1561,715,0,0,13,1008,"Census Tract 381, Bronx County, New York",4238,4238,4238,4238,4238,4238,4238,4238,4238,4238,4238,4238,68.3,49.4,30,0.2,0.1,62,5,2,18.9
36005038800,2038800,2780,56.3,1,2,2780,27,1997,0,46,0,0,705,2528,2385,1995,425,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,40,2780,1715,1065,869,480,389,3.18,3.38,2.94,869,572,21,276,2780,158,339,1945,504,59792,23.3,869,202.477,869,847,22,0,0,0,249,"Census Tract 388, Bronx County, New York",1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,49.6,36.5,23,0,0,46,5,2,13.1
36005039700,2039700,3881,70.8,1,3,3881,2212,275,0,230,0,6,1045,3939,3845,2700,1400,1080,30,0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,135,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,3881,3334,547,544,19,525,2.14,3,2.11,544,390,6,148,3881,95,64,3459,285,30300,44.7,544,243.168,544,395,113,0,36,0,238,"Census Tract 397, Bronx County, New York",3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,67.1,47.1,26.1,0,0,64,5,2,20
36005040900,2040900,3164,72.2,1,2,3164,514,1990,0,71,0,0,571,3122,3050,1220,1910,575,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,1225,0,0,0,0,3164,2063,1101,1409,347,1062,2.25,2.22,2.25,1409,1215,0,194,3164,85,373,2319,506,49301,21.6,1409,304.344,1409,1336,66,7,0,0,649,"Census Tract 409, Bronx County, New York",2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,2105,68.8,61.6,31.6,0.3,0.2,68,5,2,7.2
36005042000,2042000,3799,65.8,1,2,3799,91,2219,0,149,27,0,1313,3698,3390,2340,1360,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3799,2238,1561,1483,144,1339,2.49,4.53,2.27,1483,830,256,397,3799,245,370,2882,531,37545,40.6,1483,602.098,1483,1263,220,0,0,0,390,"Census Tract 420, Bronx County, New York",2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,59.7,45.3,25.4,0.1,0.1,57,5,2,14.4
36005042400,2042400,2562,61,1,0,2562,67,1919,7,72,0,0,489,2485,2410,1945,565,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,2562,1481,1081,844,511,333,2.77,3.07,2.31,844,657,44,143,2562,121,255,1836,481,76400,19.8,844,167.112,844,818,15,0,11,0,209,"Census Tract 424, Bronx County, New York",1593,1593,1593,1593,1593,1593,1593,1593,1593,1593,1593,1593,53,39.4,34.1,0.2,0.1,48,5,2,13.6
36005043500,2043500,361,81.8,0,1,361,15,153,101,0,0,0,87,165,0,120,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,319,42,144,0,144,2.51,-,2.51,144,97,0,47,361,41,94,200,36,-,57.6,144,82.944,144,124,20,0,0,0,16,"Census Tract 435, Bronx County, New York",168,168,168,168,168,168,168,168,168,168,168,168,100,55.9,51.7,0.2,0.2,68,5,2,44.1
36005042800,2042800,2114,58.3,1,2,2114,55,1711,0,24,0,0,266,2069,1975,1475,625,360,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,65,2114,1075,1039,716,471,245,2.95,3.08,2.7,716,574,31,111,2114,102,216,1622,311,79531,14.1,716,100.956,716,710,6,0,0,0,210,"Census Tract 428, Bronx County, New York",1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,54.2,41.4,24.9,0,0,47,5,2,12.8
36005041100,2041100,3766,69.1,1,3,3766,345,728,0,184,0,0,2483,3416,3120,855,2945,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,140,90,230,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,3766,2169,1597,1208,117,1091,3.12,2.56,3.18,1208,833,105,270,3766,365,317,2828,402,39405,29.9,1208,361.192,1208,1081,83,30,14,0,779,"Census Tract 411, Bronx County, New York",2492,2492,2492,2492,2492,2492,2492,2492,2492,2492,2492,2492,63,47.6,29.1,0.4,0.1,59,5,2,15.4
36005041300,2041300,8261,73.8,0,1,8261,530,940,0,384,0,0,6256,7897,7235,1930,7320,6390,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,370,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,8261,5024,3237,2929,99,2830,2.78,3.05,2.77,2929,2411,193,325,8261,651,1416,6514,469,48843,31.6,2929,925.564,2929,2315,503,66,11,34,1616,"Census Tract 413, Bronx County, New York",5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,5430,66.5,49.7,43.8,0.1,0.1,66,5,2,16.8
36005041900,2041900,6822,72.6,1,3,6822,1238,951,0,378,0,46,4165,7238,6470,1625,6900,4960,0,0,0,0,0,0,0,180,0,0,55,0,0,0,0,0,0,190,0,490,0,0,0,0,0,290,0,0,0,0,0,170,0,390,0,0,175,0,0,0,0,6822,4120,2702,2470,61,2409,2.74,6.54,2.64,2470,1877,235,358,6822,760,947,5048,466,32632,32.8,2470,810.16,2470,1851,474,106,0,39,1112,"Census Tract 419, Bronx County, New York",4371,4371,4371,4371,4371,4371,4371,4371,4371,4371,4371,4371,67.5,51.8,31,0.2,0,63,5,2,15.7
